Target Title,Similar Title,DBR,Target Growth,Similar Growth,Difference
Twisters,Sing 2,-12,8.07,10.1,2.03
Twisters,Sing 2,-11,8.39,9.99,1.6
Twisters,Sing 2,-10,7.43,9.25,1.82
Twisters,Sing Sing Q&A with Sean 'Dino' Johnson and Jon Adrian 'JJ' Velazquez,-12,8.07,8.79,0.72
Twisters,Sing Sing Q&A with Sean 'Dino' Johnson and Jon Adrian 'JJ' Velazquez,-11,8.39,7.07,1.32
Twisters,Sing Sing Q&A with Sean 'Dino' Johnson and Jon Adrian 'JJ' Velazquez,-10,7.43,8.49,1.06
Twisters,Sing Sing Q&A with Sean 'Dino' Johnson and Jon Adrian 'JJ' Velazquez,-6,16.3,17.56,1.26
Twisters,Sing Sing Q&A with Sean 'Dino' Johnson and Jon Adrian 'JJ' Velazquez,-5,13.39,12.34,1.05
Twisters,Sing Sing Q&A with Sean 'Dino' Johnson and Jon Adrian 'JJ' Velazquez,-4,18.04,16.18,1.86
Twisters,Sinners,-19,4.92,7.77,2.85
Twisters,Sinners,-18,7.6,8.56,0.96
Twisters,Sinners,-17,10.03,9.0,1.02
Twisters,Sinners,-16,6.92,7.73,0.81
Twisters,Sirat: Q&A with filmmaker Oliver Laxe,-12,8.07,8.89,0.81
Twisters,Sirat: Q&A with filmmaker Oliver Laxe,-11,8.39,5.61,2.78
Twisters,Sirat: Q&A with filmmaker Oliver Laxe,-10,7.43,8.21,0.78
Twisters,Sirat: Q&A with filmmaker Oliver Laxe,-9,9.45,6.7,2.75
Twisters,Sirocco and the Kingdom of the Winds,-7,10.56,11.46,0.9
Twisters,Sirocco and the Kingdom of the Winds,-6,16.3,14.4,1.9
Twisters,Sirocco and the Kingdom of the Winds,-5,13.39,13.47,0.08
Twisters,Sirocco and the Kingdom of the Winds,-4,18.04,17.88,0.17
Twisters,Sirocco and the Kingdom of the Winds,-3,29.61,29.25,0.36
Twisters,Sister Midnight,-9,9.45,7.89,1.56
Twisters,Sister Midnight,-8,10.16,10.57,0.41
Twisters,Sister Midnight,-7,10.56,8.09,2.47
Twisters,Sisu: Road to Revenge,-8,10.16,11.37,1.21
Twisters,Sisu: Road to Revenge,-7,10.56,12.21,1.64
Twisters,Sisu: Road to Revenge,-6,16.3,18.03,1.73
Twisters,Sketch,-21,6.27,8.83,2.56
Twisters,Sketch,-20,3.85,4.83,0.98
Twisters,Sketch,-19,4.92,6.94,2.02
Twisters,Sketch,-18,7.6,4.81,2.79
Twisters,Sketch,-17,10.03,7.73,2.29
Twisters,Sketch,-16,6.92,5.77,1.15
Twisters,Sketch,-15,4.71,5.84,1.14
Twisters,Sketch,-14,8.05,6.89,1.16
Twisters,Sketch,-13,5.29,6.16,0.87
Twisters,Sketch,-12,8.07,7.25,0.82
Twisters,Sketch,-11,8.39,6.99,1.4
Twisters,Sketch,-10,7.43,6.9,0.54
Twisters,Sketch,-9,9.45,6.61,2.85
Twisters,Smile,-11,8.39,5.69,2.7
Twisters,Smile,-10,7.43,6.14,1.3
Twisters,Smile,-9,9.45,8.18,1.27
Twisters,Smile,-8,10.16,10.62,0.46
Twisters,Smile 2,-12,8.07,7.54,0.53
Twisters,Smile 2,-11,8.39,8.26,0.13
Twisters,Smile 2,-10,7.43,5.21,2.22
Twisters,Smile 2,-6,16.3,16.34,0.04
Twisters,Smile 2,-5,13.39,10.62,2.77
Twisters,Smile 2,-4,18.04,17.59,0.45
Twisters,Smile 2,-3,29.61,29.71,0.1
Twisters,Smurfs,-19,4.92,7.36,2.43
Twisters,Smurfs,-18,7.6,8.11,0.51
Twisters,Smurfs,-17,10.03,10.58,0.55
Twisters,Smurfs,-16,6.92,8.74,1.82
Twisters,Smurfs,-14,8.05,6.08,1.97
Twisters,Smurfs,-13,5.29,6.85,1.57
Twisters,Smurfs,-12,8.07,7.49,0.58
Twisters,Smurfs,-11,8.39,10.51,2.12
Twisters,Smurfs,-7,10.56,13.07,2.51
Twisters,Smurfs,-6,16.3,18.2,1.9
Twisters,Smurfs,-5,13.39,15.39,2.0
Twisters,Smurfs,-4,18.04,20.65,2.61
Twisters,Sneak Peek Showcase,-14,8.05,5.89,2.16
Twisters,Sneak Peek Showcase,-13,5.29,4.36,0.93
Twisters,Sneak Peek Showcase,-12,8.07,8.13,0.06
Twisters,Sneak Peek Showcase,-11,8.39,5.75,2.65
Twisters,Sneak Peek Showcase,-10,7.43,4.48,2.96
Twisters,Sneak Peek Showcase,-9,9.45,8.93,0.52
Twisters,Sneaks,-5,13.39,16.36,2.98
Twisters,Sneaks,-4,18.04,20.1,2.06
Twisters,Sneaks,-3,29.61,27.29,2.32
Twisters,Someone Like You,-16,6.92,4.03,2.89
Twisters,Someone Like You,-15,4.71,2.97,1.74
Twisters,Someone Like You,-14,8.05,6.01,2.05
Twisters,Someone Like You,-13,5.29,3.47,1.82
Twisters,Someone Like You,-11,8.39,7.41,0.99
Twisters,Someone Like You,-10,7.43,7.64,0.21
Twisters,Someone Like You,-9,9.45,7.04,2.41
Twisters,Something to Stand For with Mike Rowe,-26,3.28,4.71,1.43
Twisters,Something to Stand For with Mike Rowe,-25,3.41,5.72,2.31
Twisters,Something to Stand For with Mike Rowe,-24,3.65,5.11,1.46
Twisters,Something to Stand For with Mike Rowe,-22,3.84,2.56,1.28
Twisters,Something to Stand For with Mike Rowe,-21,6.27,7.22,0.95
Twisters,Something to Stand For with Mike Rowe,-20,3.85,3.98,0.13
Twisters,Something to Stand For with Mike Rowe,-19,4.92,2.47,2.46
Twisters,Sonic The Hedgehog 2,-7,10.56,12.66,2.1
Twisters,Sonic The Hedgehog 2,-6,16.3,15.48,0.82
Twisters,Sonic The Hedgehog 2,-5,13.39,14.09,0.7
Twisters,Sonic the Hedgehog 3,-18,7.6,9.33,1.73
Twisters,Sonic the Hedgehog 3,-17,10.03,9.75,0.28
Twisters,Sonic the Hedgehog 3,-16,6.92,9.47,2.55
Twisters,Sonic the Hedgehog 3,-12,8.07,8.88,0.8
Twisters,Sonic the Hedgehog 3,-11,8.39,8.98,0.58
Twisters,Sonic the Hedgehog 3,-10,7.43,7.9,0.47
Twisters,Sonic the Hedgehog 3,-9,9.45,10.35,0.9
Twisters,Sonic the Hedgehog 3,-8,10.16,10.21,0.05
Twisters,Sonic the Hedgehog 3,-7,10.56,10.34,0.22
Twisters,Soul on Fire,-37,4.33,3.09,1.24
Twisters,Soul on Fire,-36,5.6,2.67,2.93
Twisters,Soul on Fire,-35,3.59,5.13,1.54
Twisters,Soul on Fire,-34,4.81,3.99,0.82
Twisters,Soul on Fire,-33,5.35,2.43,2.92
Twisters,Soul on Fire,-32,3.25,1.95,1.3
Twisters,Soul on Fire,-30,5.22,4.67,0.55
Twisters,Soul on Fire,-29,5.65,2.69,2.96
Twisters,Soul on Fire,-28,3.35,0.65,2.7
Twisters,Soul on Fire,-26,3.28,2.1,1.18
Twisters,Soul on Fire,-25,3.41,3.21,0.19
Twisters,Soul on Fire,-24,3.65,1.51,2.14
Twisters,Soul on Fire,-23,2.57,2.64,0.07
Twisters,Soul on Fire,-22,3.84,1.9,1.95
Twisters,Soul on Fire,-21,6.27,6.99,0.72
Twisters,Soul on Fire,-6,16.3,14.06,2.24
Twisters,Soul on Fire,-5,13.39,11.79,1.6
Twisters,Soul on Fire,-4,18.04,19.64,1.59
Twisters,Sound of Freedom,-35,3.59,5.17,1.58
Twisters,Sound of Freedom,-34,4.81,3.7,1.12
Twisters,Sound of Freedom,-33,5.35,2.96,2.39
Twisters,Sound of Freedom,-32,3.25,2.81,0.45
Twisters,Sound of Freedom,-31,3.13,3.05,0.07
Twisters,Sound of Freedom,-30,5.22,5.8,0.59
Twisters,Sound of Freedom,-29,5.65,3.59,2.06
Twisters,Sound of Freedom,-28,3.35,3.24,0.1
Twisters,Sound of Freedom,-26,3.28,4.5,1.22
Twisters,Sound of Freedom,-25,3.41,4.45,1.05
Twisters,Sound of Freedom,-24,3.65,3.94,0.29
Twisters,Sound of Freedom,-23,2.57,3.76,1.19
Twisters,Sound of Freedom,-22,3.84,3.9,0.06
Twisters,Sound of Freedom,-21,6.27,4.15,2.12
Twisters,Sound of Freedom,-20,3.85,3.96,0.11
Twisters,Sound of Freedom,-19,4.92,4.35,0.57
Twisters,Sound of Freedom,-13,5.29,6.88,1.59
Twisters,Sound of Freedom,-12,8.07,9.06,0.98
Twisters,Sound of Freedom,-11,8.39,7.74,0.65
Twisters,Sound of Freedom,-10,7.43,7.02,0.41
Twisters,Sound of Freedom,-9,9.45,6.78,2.67
Twisters,Sound of Hope: The Story of Possum Trot,-27,7.93,6.28,1.64
Twisters,Sound of Hope: The Story of Possum Trot,-26,3.28,6.07,2.78
Twisters,Sound of Hope: The Story of Possum Trot,-25,3.41,5.17,1.76
Twisters,Sound of Hope: The Story of Possum Trot,-24,3.65,4.05,0.4
Twisters,Sound of Hope: The Story of Possum Trot,-23,2.57,1.9,0.67
Twisters,Sound of Hope: The Story of Possum Trot,-22,3.84,6.28,2.44
Twisters,Sound of Hope: The Story of Possum Trot,-21,6.27,4.58,1.7
Twisters,Sound of Hope: The Story of Possum Trot,-19,4.92,6.17,1.25
Twisters,Sound of Hope: The Story of Possum Trot,-18,7.6,6.23,1.37
Twisters,Sound of Hope: The Story of Possum Trot,-17,10.03,7.13,2.89
Twisters,Sound of Hope: The Story of Possum Trot,-12,8.07,7.19,0.88
Twisters,Sound of Hope: The Story of Possum Trot,-11,8.39,7.23,1.17
Twisters,Sound of Hope: The Story of Possum Trot,-10,7.43,7.09,0.35
Twisters,Sound of Hope: The Story of Possum Trot,-9,9.45,7.68,1.78
Twisters,Sound of Hope: The Story of Possum Trot,-8,10.16,10.97,0.81
Twisters,Sound of Hope: The Story of Possum Trot,-6,16.3,15.15,1.15
Twisters,Sound of Hope: The Story of Possum Trot,-5,13.39,14.61,1.23
Twisters,Sound of Hope: The Story of Possum Trot,-4,18.04,18.99,0.95
Twisters,"South Park: Bigger, Longer, & Uncut 25th Anniversary",-26,3.28,1.38,1.9
Twisters,"South Park: Bigger, Longer, & Uncut 25th Anniversary",-25,3.41,0.78,2.62
Twisters,"South Park: Bigger, Longer, & Uncut 25th Anniversary",-24,3.65,3.24,0.42
Twisters,"South Park: Bigger, Longer, & Uncut 25th Anniversary",-23,2.57,2.18,0.39
Twisters,"South Park: Bigger, Longer, & Uncut 25th Anniversary",-22,3.84,3.74,0.11
Twisters,Spencer,-6,16.3,17.28,0.98
Twisters,Spencer,-5,13.39,12.52,0.87
Twisters,Spencer,-4,18.04,20.36,2.32
Twisters,Spider-Man (Fathom 2025),-24,3.65,2.06,1.59
Twisters,Spider-Man (Fathom 2025),-23,2.57,2.34,0.22
Twisters,Spider-Man (Fathom 2025),-22,3.84,1.18,2.67
Twisters,Spider-Man (Fathom 2025),-21,6.27,3.48,2.79
Twisters,Spider-Man (Fathom 2025),-20,3.85,2.67,1.19
Twisters,Spider-Man (Fathom 2025),-19,4.92,2.04,2.88
Twisters,Spider-Man 2.1 (Fathom 2025),-25,3.41,2.98,0.43
Twisters,Spider-Man 2.1 (Fathom 2025),-24,3.65,2.51,1.14
Twisters,Spider-Man 2.1 (Fathom 2025),-23,2.57,1.43,1.13
Twisters,Spider-Man 2.1 (Fathom 2025),-22,3.84,3.36,0.48
Twisters,Spider-Man 3 (2007) - Sony 100th Anniversary,-30,5.22,3.87,1.35
Twisters,Spider-Man 3 (2007) - Sony 100th Anniversary,-29,5.65,3.01,2.64
Twisters,Spider-Man 3 (2007) - Sony 100th Anniversary,-28,3.35,3.32,0.03
Twisters,Spider-Man 3 (2007) - Sony 100th Anniversary,-26,3.28,3.58,0.3
Twisters,Spider-Man 3 (2007) - Sony 100th Anniversary,-25,3.41,3.28,0.13
Twisters,Spider-Man 3 (2007) - Sony 100th Anniversary,-24,3.65,2.88,0.77
Twisters,Spider-Man 3 (2007) - Sony 100th Anniversary,-23,2.57,1.76,0.81
Twisters,Spider-Man 3 (2007) - Sony 100th Anniversary,-22,3.84,2.18,1.66
Twisters,Spider-Man 3 (Fathom 2025),-26,3.28,3.03,0.25
Twisters,Spider-Man 3 (Fathom 2025),-25,3.41,2.55,0.86
Twisters,Spider-Man 3 (Fathom 2025),-24,3.65,1.3,2.35
Twisters,Spider-Man 3 (Fathom 2025),-23,2.57,3.55,0.98
Twisters,Spider-Man 3 (Fathom 2025),-22,3.84,2.25,1.6
Twisters,Spider-Man: Across the Spider-Verse,-20,3.85,6.16,2.31
Twisters,Spider-Man: Across the Spider-Verse,-19,4.92,5.13,0.21
Twisters,Spider-Man: Across the Spider-Verse,-18,7.6,4.88,2.72
Twisters,Spider-Man: Across the Spider-Verse,-16,6.92,5.89,1.03
Twisters,Spider-Man: Across the Spider-Verse,-15,4.71,5.77,1.06
Twisters,Spider-Man: Across the Spider-Verse,-14,8.05,6.06,1.99
Twisters,Spider-Man: Across the Spider-Verse,-13,5.29,6.28,0.99
Twisters,Spider-Man: Across the Spider-Verse,-12,8.07,5.14,2.94
Twisters,Spider-Man: Across the Spider-Verse,-11,8.39,5.86,2.53
Twisters,Spider-Man: Across the Spider-Verse,-10,7.43,8.3,0.87
Twisters,Spider-Man: Across the Spider-Verse,-9,9.45,6.98,2.47
Twisters,Spider-Man: Across the Spider-Verse,-8,10.16,9.02,1.14
Twisters,Spider-Man: Across the Spider-Verse,-7,10.56,9.8,0.76
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-35,3.59,2.59,1.01
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-34,4.81,5.7,0.89
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-33,5.35,5.15,0.2
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-32,3.25,2.34,0.92
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-31,3.13,1.86,1.27
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-30,5.22,2.65,2.56
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-28,3.35,1.84,1.51
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-27,7.93,5.55,2.38
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-26,3.28,3.9,0.62
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-25,3.41,3.0,0.4
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-24,3.65,1.35,2.3
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-23,2.57,2.34,0.23
Twisters,Spider-Man: Far From Home (2019) - Sony 100th Anniversary,-22,3.84,1.74,2.11
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-35,3.59,2.89,0.7
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-34,4.81,7.49,2.68
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-33,5.35,8.32,2.97
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-32,3.25,3.06,0.2
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-31,3.13,2.99,0.13
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-30,5.22,3.56,1.65
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-28,3.35,3.17,0.18
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-27,7.93,6.86,1.07
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-26,3.28,5.01,1.73
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-25,3.41,3.58,0.17
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-24,3.65,2.31,1.34
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-23,2.57,2.01,0.55
Twisters,Spider-Man: Homecoming (2017) - Sony 100th Anniversary,-22,3.84,1.98,1.86
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-35,3.59,1.75,1.84
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-34,4.81,4.46,0.36
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-33,5.35,4.11,1.24
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-32,3.25,2.13,1.12
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-31,3.13,2.46,0.67
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-30,5.22,2.31,2.91
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-26,3.28,2.91,0.37
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-25,3.41,2.39,1.02
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-24,3.65,1.5,2.15
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-23,2.57,1.63,0.94
Twisters,Spider-Man: No Way Home (2021) - Sony 100th Anniversary,-22,3.84,0.95,2.89
Twisters,Spinal Tap II: The End Continues,-17,10.03,7.41,2.62
Twisters,Spinal Tap II: The End Continues,-16,6.92,8.08,1.16
Twisters,Spinal Tap II: The End Continues,-15,4.71,7.03,2.32
Twisters,Spinal Tap II: The End Continues,-14,8.05,6.91,1.14
Twisters,Spinal Tap II: The End Continues,-13,5.29,8.23,2.94
Twisters,Spinal Tap II: The End Continues,-12,8.07,8.87,0.8
